지역,대학,계열,전형유형,세부전형명,모집단위명,입결등급 기준,2019,2020,2021,2022,수시등급 트렌드,평균등급,2019등급,2020등급,2021등급,2022등급,평균
서울,이화여대,자연,1.학생부종합,미래인재전형,간호학부(자연),최종등록자70%컷,,3,2.3,2.3,,2.53,,3등급,2등급,2등급,2등급
서울,이화여대,자연,1.학생부종합,미래인재전형,건축도시시스템공학전공(자연),최종등록자70%컷,,2.4,2.3,3,,2.57,,2등급,2등급,3등급,2등급
서울,이화여대,자연,1.학생부종합,미래인재전형,건축학전공(5년)(자연),최종등록자70%컷,,2.4,3,2.7,,2.7,,2등급,3등급,2등급,2등급
서울,이화여대,자연,1.학생부종합,미래인재전형,과학교육과,최종등록자70%컷,,2.8,2.4,2.2,,2.47,,2등급,2등급,2등급,2등급
서울,이화여대,자연,1.학생부종합,미래인재전형,기후에너지시스템공학전공(자연),최종등록자70%컷,,2.1,2.5,2.5,,2.37,,2등급,2등급,2등급,2등급
서울,이화여대,자연,1.학생부종합,미래인재전형,뇌인지과학부,최종등록자70%컷,,2.3,2.2,2.5,,2.33,,2등급,2등급,2등급,2등급
서울,이화여대,자연,1.학생부종합,미래인재전형,물리학과,최종등록자70%컷,,2.3,2.5,3.5,,2.77,,2등급,2등급,3등급,2등급
서울,이화여대,자연,1.학생부종합,미래인재전형,사이버보안전공,최종등록자70%컷,,2.9,2.8,2.8,,2.83,,2등급,2등급,2등급,2등급
서울,이화여대,자연,1.학생부종합,미래인재전형,생명과학전공,최종등록자70%컷,,2,2.1,2,,2.03,,2등급,2등급,2등급,2등급
서울,이화여대,자연,1.학생부종합,미래인재전형,수학과,최종등록자70%컷,,2.2,2.6,2.8,,2.53,,2등급,2등급,2등급,2등급
서울,이화여대,자연,1.학생부종합,미래인재전형,수학교육과,최종등록자70%컷,,2.3,2.1,2.3,,2.23,,2등급,2등급,2등급,2등급
서울,이화여대,자연,1.학생부종합,미래인재전형,식품생명공학전공,최종등록자70%컷,,2.1,2.1,2.4,,2.2,,2등급,2등급,2등급,2등급
서울,이화여대,자연,1.학생부종합,미래인재전형,식품영양학과,최종등록자70%컷,,2.3,2.8,2.5,,2.53,,2등급,2등급,2등급,2등급
서울,이화여대,자연,1.학생부종합,미래인재전형,융합보건학과,최종등록자70%컷,,2.5,2.4,2.2,,2.37,,2등급,2등급,2등급,2등급
서울,이화여대,자연,1.학생부종합,미래인재전형,의예과(자연),최종등록자70%컷,,1.6,3.3,1.3,,2.07,,1등급,3등급,1등급,2등급
서울,이화여대,자연,1.학생부종합,미래인재전형,전자전기공학전공,최종등록자70%컷,,2.1,2.8,2.4,,2.43,,2등급,2등급,2등급,2등급
서울,이화여대,자연,1.학생부종합,미래인재전형,컴퓨터공학전공(자연),최종등록자70%컷,,2.2,2.2,2.2,,2.2,,2등급,2등급,2등급,2등급
서울,이화여대,자연,1.학생부종합,미래인재전형,통계학과,최종등록자70%컷,,2.3,2.3,2.8,,2.47,,2등급,2등급,2등급,2등급
서울,이화여대,자연,1.학생부종합,미래인재전형,화공신소재공학전공,최종등록자70%컷,,1.6,2.2,2.1,,1.97,,1등급,2등급,2등급,1등급
서울,이화여대,자연,1.학생부종합,미래인재전형,화학나노과학전공,최종등록자70%컷,,2,2.2,2.3,,2.17,,2등급,2등급,2등급,2등급
서울,이화여대,자연,1.학생부종합,미래인재전형,환경공학전공(자연),최종등록자70%컷,,2.1,2.1,2.3,,2.17,,2등급,2등급,2등급,2등급
서울,이화여대,자연,1.학생부종합,미래인재전형,휴먼기계바이오공학부(자연),최종등록자70%컷,,2.1,2,2.3,,2.13,,2등급,2등급,2등급,2등급
서울,이화여대,통합,1.학생부종합,미래인재전형,스트랜튼학부 자유전공,최종등록자70%컷,,3.7,2.6,3.1,,3.13,,3등급,2등급,3등급,3등급
서울,중앙대,인문,2.학생부교과,지역균형전형,간호학과(인문),최종등록자 70%컷,2.17,1.6,1.8,1.73,,1.83,2등급,1등급,1등급,1등급,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,경영학부(경영학),최종등록자 70%컷,1.43,1.4,1.9,1.55,,1.57,1등급,1등급,1등급,1등급,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,경영학부(글로벌금융),최종등록자 70%컷,1.53,1.4,2.3,1.65,,1.72,1등급,1등급,2등급,1등급,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,경제학부,최종등록자 70%컷,1.41,1.4,1.8,,,1.54,1등급,1등급,1등급,,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,공공인재학부,최종등록자 70%컷,1.33,1.3,2.9,1.56,,1.77,1등급,1등급,2등급,1등급,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,광고홍보학과,최종등록자 70%컷,1.54,1.4,1.9,,,1.61,1등급,1등급,1등급,,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,교육학과,최종등록자 70%컷,1.42,1.6,1.6,1.64,,1.57,1등급,1등급,1등급,1등급,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,국어국문학과,최종등록자 70%컷,1.61,1.5,2.2,,,1.77,1등급,1등급,2등급,,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,국제물류학과,최종등록자 70%컷,1.59,1.4,1.9,,,1.63,1등급,1등급,1등급,,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,도시계획부동산학과,최종등록자 70%컷,1.67,1.5,1.8,,,1.66,1등급,1등급,1등급,,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,독일어문학,최종등록자 70%컷,1.85,1.7,1.8,,,1.78,1등급,1등급,1등급,,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,러시아어문학,최종등록자 70%컷,,1.8,1.7,,,1.75,,1등급,1등급,,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,문헌정보학과,최종등록자 70%컷,1.59,1.5,2.6,,,1.9,1등급,1등급,2등급,,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,미디어커뮤니케이션학부,최종등록자 70%컷,1.33,1.2,1.9,1.53,,1.49,1등급,1등급,1등급,1등급,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,사회복지학부,최종등록자 70%컷,2.06,1.6,1.7,,,1.79,2등급,1등급,1등급,,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,사회학과,최종등록자 70%컷,1.56,1.5,1.8,,,1.62,1등급,1등급,1등급,,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,심리학과,최종등록자 70%컷,1.31,1.5,1.9,,,1.57,1등급,1등급,1등급,,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,역사학과,최종등록자 70%컷,1.67,1.6,1.7,,,1.66,1등급,1등급,1등급,,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,영어교육과,최종등록자 70%컷,1.6,1.5,2,1.47,,1.64,1등급,1등급,2등급,1등급,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,영어영문학과,최종등록자 70%컷,1.57,1.6,1.7,,,1.62,1등급,1등급,1등급,,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,유아교육과,최종등록자 70%컷,2.21,1.6,3.1,1.94,,2.21,2등급,1등급,3등급,1등급,2등급
서울,중앙대,인문,2.학생부교과,지역균형전형,응용통계학과,최종등록자 70%컷,1.36,1.3,2.1,,,1.59,1등급,1등급,2등급,,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,일본어문학,최종등록자 70%컷,1.74,2.1,1.8,,,1.88,1등급,2등급,1등급,,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,정치국제학과,최종등록자 70%컷,1.52,1.4,2.4,,,1.77,1등급,1등급,2등급,,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,중국어문학,최종등록자 70%컷,2.16,1.8,1.7,,,1.89,2등급,1등급,1등급,,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,철학과,최종등록자 70%컷,1.73,1.6,2.1,,,1.81,1등급,1등급,2등급,,1등급
서울,중앙대,인문,2.학생부교과,지역균형전형,프랑스어문학,최종등록자 70%컷,2.33,1.7,1.8,,,1.94,2등급,1등급,1등급,,1등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,간호학과(인문),최종등록자 70%컷,2.81,2.13,2.2,2.12,,2.32,2등급,2등급,2등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,경영학부(경영학),최종등록자 70%컷,2.13,2.13,2.7,2.19,,2.29,2등급,2등급,2등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,경영학부(글로벌금융),최종등록자 70%컷,2.61,2.53,4.1,3,,3.06,2등급,2등급,4등급,3등급,3등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,경제학부,최종등록자 70%컷,1.96,1.97,2.5,2.12,,2.14,1등급,1등급,2등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,공공인재학부,최종등록자 70%컷,2.37,2.34,3.6,2.52,,2.71,2등급,2등급,3등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,광고홍보학과,최종등록자 70%컷,2.21,1.8,3.3,2.29,,2.4,2등급,1등급,3등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,교육학과,최종등록자 70%컷,2.4,2.27,3.9,2.49,,2.77,2등급,2등급,3등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,국어국문학과,최종등록자 70%컷,2.02,1.8,1.9,2.55,,2.07,2등급,1등급,1등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,국제물류학과,최종등록자 70%컷,2.62,2.2,4.7,2.46,,3,2등급,2등급,4등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,도시계획부동산학과,최종등록자 70%컷,3.01,2.66,2.1,2.82,,2.65,3등급,2등급,2등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,독일어문학,최종등록자 70%컷,2.78,2.75,4.6,3.26,,3.35,2등급,2등급,4등급,3등급,3등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,러시아어문학,최종등록자 70%컷,2.73,3.36,4.4,3.54,,3.51,2등급,3등급,4등급,3등급,3등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,문헌정보학과,최종등록자 70%컷,2.21,1.96,2.1,2.21,,2.12,2등급,1등급,2등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,미디어커뮤니케이션학부,최종등록자 70%컷,2.23,1.67,1.8,2.57,,2.07,2등급,1등급,1등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,사회복지학부,최종등록자 70%컷,2.75,2.65,2.9,2.63,,2.73,2등급,2등급,2등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,사회학과,최종등록자 70%컷,1.99,1.83,2,2.18,,2,1등급,1등급,2등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,심리학과,최종등록자 70%컷,1.94,1.67,4.2,2.04,,2.46,1등급,1등급,4등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,역사학과,최종등록자 70%컷,2.06,1.91,2.2,,,2.06,2등급,1등급,2등급,,2등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,영어교육과,최종등록자 70%컷,1.71,1.86,2.2,2.04,,1.95,1등급,1등급,2등급,2등급,1등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,영어영문학과,최종등록자 70%컷,2.63,2.3,3.6,2.12,,2.66,2등급,2등급,3등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,유아교육과,최종등록자 70%컷,2.12,2.3,2.1,2.42,,2.24,2등급,2등급,2등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,응용통계학과,최종등록자 70%컷,1.5,2.45,1.8,1.94,,1.92,1등급,2등급,1등급,1등급,1등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,일본어문학,최종등록자 70%컷,2.3,3.09,4.3,3.67,,3.34,2등급,3등급,4등급,3등급,3등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,정치국제학과,최종등록자 70%컷,2.49,2.27,4.4,2.09,,2.81,2등급,2등급,4등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,중국어문학,최종등록자 70%컷,3.27,2.81,2.6,2.99,,2.92,3등급,2등급,2등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,철학과,최종등록자 70%컷,2.16,2.85,2.3,2.17,,2.37,2등급,2등급,2등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,다빈치형인재전형,프랑스어문학,최종등록자 70%컷,4,3.43,2.6,3.59,,3.41,4등급,3등급,2등급,3등급,3등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,간호학과(인문),최종등록자 70%컷,3.78,3.22,4.1,3.71,,3.7,3등급,3등급,4등급,3등급,3등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,경영학부(경영학),최종등록자 70%컷,3.27,3.06,3.6,3.12,,3.26,3등급,3등급,3등급,3등급,3등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,경영학부(글로벌금융),최종등록자 70%컷,3.7,3.54,4.2,3.55,,3.75,3등급,3등급,4등급,3등급,3등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,경제학부,최종등록자 70%컷,3.06,3.01,3.7,3.06,,3.21,3등급,3등급,3등급,3등급,3등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,공공인재학부,최종등록자 70%컷,3.24,3.22,3.9,3,,3.34,3등급,3등급,3등급,3등급,3등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,광고홍보학과,최종등록자 70%컷,4.23,3.71,3.6,2.43,,3.49,4등급,3등급,3등급,2등급,3등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,국어국문학과,최종등록자 70%컷,3.18,3.08,3.5,3.78,,3.39,3등급,3등급,3등급,3등급,3등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,국제물류학과,최종등록자 70%컷,3.28,3.15,4.1,2.94,,3.37,3등급,3등급,4등급,2등급,3등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,도시계획부동산학과,최종등록자 70%컷,3.27,3.41,3.8,3.19,,3.42,3등급,3등급,3등급,3등급,3등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,독일어문학,최종등록자 70%컷,3.92,4.2,4.4,,,4.17,3등급,4등급,4등급,,4등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,러시아어문학,최종등록자 70%컷,3.75,4.01,4.2,,,3.99,3등급,4등급,4등급,,3등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,문헌정보학과,최종등록자 70%컷,3.48,2.64,4.5,2.41,,3.26,3등급,2등급,4등급,2등급,3등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,미디어커뮤니케이션학부,최종등록자 70%컷,2.68,2.83,2.2,2.4,,2.53,2등급,2등급,2등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,사회복지학부,최종등록자 70%컷,3.37,3.58,4,3.2,,3.54,3등급,3등급,4등급,3등급,3등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,사회학과,최종등록자 70%컷,3.18,3.23,3.5,2.71,,3.16,3등급,3등급,3등급,2등급,3등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,산업보안학과(인문),최종등록자 70%컷,4.3,3.02,4.7,3.19,,3.8,4등급,3등급,4등급,3등급,3등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,산업보안학과(자연),최종등록자 70%컷,2.36,4.21,3.1,2.54,,3.05,2등급,4등급,3등급,2등급,3등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,심리학과,최종등록자 70%컷,2.5,2.88,2.6,2.62,,2.65,2등급,2등급,2등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,역사학과,최종등록자 70%컷,2.48,3.16,3.5,3.33,,3.12,2등급,3등급,3등급,3등급,3등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,영어교육과,최종등록자 70%컷,3.27,3.29,3.5,,,3.35,3등급,3등급,3등급,,3등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,영어영문학과,최종등록자 70%컷,3.77,3.36,3.8,3.29,,3.56,3등급,3등급,3등급,3등급,3등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,응용통계학과,최종등록자 70%컷,3.46,2.34,2.9,2.87,,2.89,3등급,2등급,2등급,2등급,2등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,일본어문학,최종등록자 70%컷,3.55,3.74,3.9,,,3.73,3등급,3등급,3등급,,3등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,정치국제학과,최종등록자 70%컷,2.63,2.93,4,,,3.19,2등급,2등급,4등급,,3등급
서울,중앙대,인문,1.학생부종합,탐구형인재전형,중국어문학,최종등록자 70%컷,4.1,3.95,3.8,,,3.95,4등급,3등급,3등급,,3등급
